[ INFO/2024-03-13 01:15:06,692] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:11,791] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:15:12,769] websocket: Websocket connected
[ INFO/2024-03-13 01:15:12,799] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:15:12,926] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:13,361] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:18,682] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:15:19,414] websocket: Websocket connected
[ INFO/2024-03-13 01:15:19,454] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:15:19,566] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:19,876] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:25,323] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:15:26,178] websocket: Websocket connected
[ INFO/2024-03-13 01:15:26,210] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:15:26,338] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:26,783] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:31,982] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:15:32,752] websocket: Websocket connected
[ INFO/2024-03-13 01:15:32,780] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:15:32,887] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:33,196] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:05,864] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:16:06,700] websocket: Websocket connected
[ INFO/2024-03-13 01:16:06,743] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:16:06,858] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:07,185] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:12,456] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:16:13,226] websocket: Websocket connected
[ INFO/2024-03-13 01:16:13,251] quotexpy.ws.client: Websocket client connected.
